name,player_id,k_percent_Breaking,k_percent_Fastball,k_percent_Offspeed,put_away_Breaking,put_away_Fastball,put_away_Offspeed,whiff_percent_Breaking,whiff_percent_Fastball,whiff_percent_Offspeed,woba_Breaking,woba_Fastball,woba_Offspeed
Ketel Marte,606466,20.519861555893684,14.169096964945508,14.343910676795357,18.52202370822275,16.754322222649403,14.083405399653426,29.766678080620785,12.805281550317977,20.33780097829588,0.3219297307330276,0.5237172224959857,0.3186103246600719
Kody Clemens,665019,38.339987013977,35.401624587969216,23.023740378676514,27.200486537750283,31.32608980027945,19.991434404965432,39.019416030274144,37.70769319535712,34.597132404611315,0.2677975490771868,0.233809795889779,0.3487133233332335
Kristian Campbell,692225,32.05453533713422,21.2197451439338,36.28674169031954,22.822337240056694,20.07179099769041,20.45412678304105,41.61427921075741,17.132806768329708,48.98997631734312,0.1811907518474894,0.4010264277010397,0.2821619375457347
Kyle Farmer,571657,23.7808813297811,11.07415807625748,13.97671869581091,24.889525756602755,13.260711665655853,9.995497518490376,23.88381764464161,12.75330430939935,22.608893289793617,0.1944149166029435,0.3421044695883419,0.3097050977536918
Kyle Higashioka,543309,18.189961209545505,10.72979634934255,22.67432782049698,13.755871449019642,11.518794855014765,16.0623266612242,20.517649022362875,4.397769776824334,28.79074944024521,0.2702356126882578,0.3192526407393436,0.3731644553093595
Kyle Isbel,664728,23.05416893691518,14.684806986235904,37.05539420855406,16.927807726566826,16.20979956773015,22.59706376450222,27.955165378641382,15.455659247550422,41.496753633802506,0.2899017074598045,0.3489072181355767,0.3258963014266851
Kyle Manzardo,700932,37.03929231418061,25.40837948162779,16.608725150586494,16.91488804218121,28.80846250432533,12.94199129629724,25.725232802798764,25.772750919182258,23.215863443835328,0.1746881493823087,0.3940821321884631,0.3776588779883584
Kyle Schwarber,656941,33.532671239110485,14.34791452029362,19.51874980633658,20.19420474790975,13.886129902947166,23.82189943823427,42.28889234444444,18.616397130389068,25.5372829485259,0.2120030470607589,0.4546178014146727,0.3918238905808369
Kyle Stowers,669065,34.43258051733829,35.29962840732564,27.83455817155541,25.942941833131965,32.589011839724904,21.2726894321101,45.29176890824879,36.93478266047472,32.863396824327175,0.253999975538312,0.4139778285784472,0.2818023726495419
Kyle Tucker,663656,8.742376907006369,12.769960252952936,19.0421737049263,8.439078464884057,16.301159626869,13.29284950692325,16.75994416090792,15.937227463237226,26.852430051408017,0.3130330040563974,0.4441490039997893,0.443440703815858
Kyren Paris,677347,43.26771222317247,28.635241616838783,30.361049861986647,30.75342140877549,34.847243377111184,25.307236522643144,59.72703437662135,33.45473933866924,37.41758140233348,0.3137717003699189,0.3613110700220127,0.27855908597516
Lamonte Wade Jr.,664774,18.86987814584753,19.89118230725962,34.09741333774587,16.70838596609822,16.006046554387336,28.17981550763732,25.83433831014766,15.787482457450812,38.9309062481494,0.2783853524038597,0.2027446185068845,0.1907346421296593
Lars Nootbaar,663457,30.67818912557652,12.591704497968994,10.50655937677974,21.83470705563201,16.5993369994773,6.4333730693630455,28.068080269268872,8.204556762035113,25.905429021554667,0.2694823314906769,0.340278080251795,0.5920869777955556
Lawrence Butler,671732,29.437608924884515,22.56109928850279,18.67833687817371,19.566213610616355,27.57424548583564,19.699272420327013,41.6438415631712,19.74450727044517,41.80457668967219,0.3141237568074313,0.3838397771279518,0.1890756205889456
Lenyn Sosa,672820,29.78921403187813,18.859230789962893,34.602745067021814,26.67118054606729,18.439419481407025,25.17532965985206,35.24663004394013,15.156109487335032,29.004366239564543,0.3876174336381622,0.2489770259139784,0.2634995030187456
Leo Rivas,660844,31.57304656750462,21.496998366317733,21.45558201115384,20.40770843867429,9.726939137609522,18.42233304897011,33.3452723221796,14.71765791909095,33.17437942751337,0.3371302801932118,0.4589464813709918,0.3521886356138818
Leody Taveras,665750,31.935435963443016,40.14941463873054,17.443703515623643,20.694069989251755,26.598569647321774,18.21208000387536,37.32721364711775,29.350040139248705,38.16898481059185,0.2876322625302263,0.2121638180509903,0.2290685790732582
Liam Hicks,689414,24.888960927401538,11.548843433523531,20.199450049781777,19.8187939296964,16.615466682617456,17.06772997343112,31.35182547140822,19.17032633506648,32.248763670634155,0.3682583146491043,0.4571744862462658,0.3474962404502421
Logan O'Hoppe,681351,53.75172638936413,27.96520548439669,27.47817390036389,38.96323844366678,20.98872901506782,19.197616140723465,45.71297234417444,20.366151334002215,31.345186837869893,0.1413487502473943,0.3938173707328441,0.3052881552851303
Lourdes Gurriel Jr.,666971,21.443614065826434,5.063988743176654,15.52411665185797,16.446702732954712,5.79333557633371,11.960292528767592,28.35848896194653,5.292430397838979,18.595013026393485,0.3663564473651204,0.3216802937240935,0.2423102058195392
Luis Arraez,650333,0.0,0.8154354281496657,14.443793375720333,0.0,1.0267279149426722,10.247979925229586,4.358843258483239,2.36641418859244,18.418516366153728,0.332249633518144,0.2715169658999175,0.2288988855854969
Luis Garcia Jr.,671277,20.89261750290519,8.464046322034347,16.17449707788469,15.92567915666494,9.834332283504514,13.541111516461635,29.7503107876561,13.023098092381728,23.74940410488578,0.1714866730256902,0.3268627949902148,0.2470530119083541
Luis Rengifo,650859,16.76641559576328,15.6112676639131,25.32046434981847,12.12530141995912,15.013439626270412,22.193679750060127,15.891112235723211,20.934790330268303,31.365323610795627,0.2524054720832442,0.2195262646903249,0.2757746875370692
Luis Robert Jr.,673357,45.32339995337138,17.524346959779674,38.49710654580002,34.952825052626785,13.745810677321534,28.320004732031173,46.56126577659882,21.69266692288939,36.97507309048107,0.1428187077101786,0.3934668691801246,0.3355936082616191
Luis Torrens,620443,24.25377156324069,20.31639927243689,29.45022090902632,20.427599462516607,16.764637474134503,24.270240047130844,33.18085403313865,16.654247595263367,25.638471284992004,0.3018376208401317,0.2513454941927431,0.2540693608871222
Luis Urias,649966,11.92956033257662,12.616233154437866,17.71209764753538,11.61823471740501,13.751143502374994,11.887077124991697,13.724147708102922,10.792874761679595,24.95092110614477,0.4775155359038341,0.3720547464058481,0.2970119359696047
Luisangel Acuna,682668,22.938981381162936,16.368375410459787,26.01580982297157,15.238375942908096,23.984756874433053,21.998823033587765,23.752405445221548,10.236425283681925,29.724780838099356,0.3263208786802671,0.2343011121635941,0.2130531905279363
Luke Raley,670042,39.71351603973936,21.55295776812238,25.709211756021347,34.43694793063362,13.437386188904505,22.54878340789232,41.10937226586385,35.73695021058498,34.39694133087972,0.2243119086024035,0.239722506351293,0.2841889966227909
Mj Melendez,669004,27.820917215204272,32.19228581883879,22.08782898489251,20.767629932701027,16.406878401367006,16.824708258693974,35.937402488874184,47.07175086994874,34.164578186548695,0.3045019895411217,0.253917211687113,0.2965798633019881
Maikel Garcia,672580,10.726866532466518,20.779541005294664,25.19088313436007,11.832190611902671,19.54884738826961,18.98960843554425,21.77641186310388,11.270830879933762,34.125093898551896,0.2892834738641888,0.4030252823336578,0.3978906024841911
Manny Machado,592518,16.438551699737022,14.95291879075953,17.865568596270837,19.721320508152708,13.33038891548138,15.067014548226492,28.343458627524104,21.06311138772262,25.001395310188563,0.341406702631171,0.4336997174549356,0.2623912204922448
Marcell Ozuna,542303,28.801483080864088,15.15722017491384,25.39344886006722,16.449149079760414,13.812310906952671,19.869923952152416,37.00978098393464,18.42974885401054,42.71708938617154,0.3491289558134281,0.4761326504831336,0.3951850841140408
Marcus Semien,543760,29.869963617808995,14.493165484627935,17.114279323379108,20.40764862640349,15.09964181872367,12.784925846555389,33.88451914138085,21.8485199503143,22.32200664709038,0.1516411010374807,0.2272691573047687,0.3652572560831739
Mark Vientos,668901,23.15718698150728,10.810387470123397,11.575299629896827,15.07280790523341,12.482560129717402,9.896022973173892,41.55370818490178,19.798310752402045,22.477678849071506,0.2915136887188539,0.3104424865185086,0.2009810352921239
Martin Maldonado,455117,41.24629882184297,32.830985925056495,32.20947759862919,29.6651045269585,41.30344325145847,24.94014378290127,43.84457677720775,31.080925738541463,39.73894936730307,0.2721398619212748,0.2876351974369504,0.2877749769879572
Masyn Winn,691026,15.049149065150054,23.249980898141104,24.54132665721636,9.202064716759873,22.73010272581356,20.75974203260724,14.079461243856302,23.787879625767097,30.73738995801912,0.2635511575579813,0.40680380349225,0.3135286339826025
Matt Chapman,656305,30.034871140431274,19.79309937801727,46.45398815158197,19.27571455913472,17.301374938452188,32.387615712815354,30.88004404888395,22.341575439358817,30.903716655174367,0.3994109695718859,0.3135413523497223,0.3152272423489372
Matt Mclain,680574,45.60214760788786,26.01167984277055,16.310975343996375,29.001489533005028,24.76908507284433,12.927704261387031,45.68382678750757,21.783340052386503,26.34327137694677,0.2559847892272022,0.3926175790025508,0.3433142361166006
Matt Mervis,670223,33.75586682333454,47.84863303738112,37.44106858589426,22.899940491820963,33.113161407401414,20.30638841173421,38.59075169671467,40.0610073503339,52.06807648887384,0.2330316906338144,0.2510847070837715,0.4162812949825626
Matt Olson,621566,31.02629398938956,21.91203453091756,11.444162071063936,15.117429239686004,18.52492161192389,11.360923032649536,28.33548325434093,26.551435280131283,16.851142956982333,0.2170421307617394,0.4481363179232188,0.3887612455592371
Matt Shaw,807713,34.54500446203766,34.52156284749451,19.073573828058944,24.109293871929665,23.24893685178108,17.433005596415306,41.38652476773119,35.96541932001003,33.40297880097083,0.2929053243294645,0.214691951972695,0.2616110792931242
Matt Thaiss,642136,29.053557718854396,14.804165466805436,26.25046292909996,22.167865945754475,10.55327594652843,20.5500034454258,34.75708738581257,23.985818566026715,32.945479997837275,0.2881887064307024,0.3998108096023395,0.3432506902895273
Matt Wallner,670242,23.494950963247177,27.89386126261381,18.527437393949967,15.991238744796632,21.56538854242698,16.415005213695956,37.20215693314531,43.04819578609662,30.47861787435552,0.3194593391066503,0.3631398186394619,0.3509675223566572
Max Kepler,596146,33.522887269351656,19.260840335824312,15.053366106645282,29.87949282779569,20.05511557452072,14.493953013330556,30.674991093968515,21.93279793185722,24.212381665405967,0.262402004210009,0.3134483551198563,0.313933110691565
Max Muncy,571970,35.226084392201585,15.547360626933736,34.3269796836782,22.47016043136169,11.486097656177838,28.6707703402148,28.373757182381777,17.30863042857125,37.03893128537672,0.2205185141407462,0.4151737009647346,0.356613999145735
Max Muncy,691777,39.03712184627452,39.44749177627462,22.82937997607506,25.620408421337416,35.5941034923132,20.747305961675305,41.308850799390434,40.088252675776616,37.22477678050439,0.2601522478894134,0.2542164626196913,0.3946556161984044
Michael A. Taylor,572191,36.46663415853769,40.90225534624196,26.02839676798335,26.344217392291974,33.25695040333647,22.908482709534574,43.13517851096152,36.52357858131195,39.76557149625971,0.224710967494656,0.2005568404571376,0.3449740313506161
Michael Busch,683737,26.59927819026045,27.836891323273765,27.64705870065261,16.514411842787286,22.54393142688744,18.09953730987345,33.38647333628073,13.693178134580174,56.51273503804777,0.4286987468071839,0.3154335240716426,0.5425751955214694
Michael Conforto,624424,42.57130044363549,24.580838364741663,21.902672959659043,19.172692429231446,21.560693953867176,16.173410362919995,37.97241721834257,22.5429034087882,28.774252945118253,0.2816560406887499,0.3165455235075208,0.2524095766955691
Michael Harris Ii,671739,9.123013085903128,13.905791357054568,20.61458394563648,7.67735199948406,18.336620308799866,19.44201490716753,22.925820542507577,14.548853142440642,24.7649889542914,0.2091779464477225,0.2227027629962549,0.1890150486483585
Michael Massey,686681,30.243290921569947,10.220161898474306,14.206028759079814,22.666575299577072,12.001302879914585,15.212588917171075,18.663568279211184,18.346014191294135,17.83548828050347,0.2068635507004516,0.2309339642612331,0.2243058155675686
Michael Toglia,669911,46.6797243515497,36.78472378626377,30.65022293755513,27.35019100557056,35.11283299840671,32.306005319297554,40.51843829354361,30.35506484269867,45.49441942996052,0.3622645341609846,0.1989709166681006,0.3996299162631758
Mickey Moniak,666160,39.62615740714379,19.97653837318193,9.697965203717276,37.74555740718623,24.25571216624829,9.27311482484527,40.07921104790935,26.644553039992108,20.84500091582012,0.0741940287063008,0.3172407199534016,0.3403044410257371
Miguel Amaya,665804,21.691234628589985,4.881158109334976,16.660196024048627,14.24869796192746,3.2773898281251097,13.23139988994729,29.29240481278815,9.35551566752968,22.87074886981512,0.3317069422695155,0.5459353295055888,0.2496621876902965
Miguel Andujar,609280,22.878323316118507,7.650610139387286,13.472514048743417,21.970201547211108,12.909301864433782,10.412717844154011,27.1934088519581,7.463516412145291,24.578333026997623,0.3622780043313448,0.3529442696868489,0.2962437281613665
Miguel Rojas,500743,23.35462197186494,20.68288501880198,22.63286852212133,21.94054613931921,12.497259599902923,21.235390073904096,31.323396588102334,11.566182155223602,24.37224296302375,0.3513048800706381,0.2366092960759865,0.2119556211335779
Miguel Vargas,678246,27.169669779043325,16.666112801848815,21.694327018688075,14.180334420681987,17.98794680207163,18.780677912128738,23.027818879217783,14.182021998180188,26.22578813033829,0.2724041852139277,0.3353993120698274,0.231107604356173
Mike Trout,545361,24.48032591166064,27.48715356048089,17.596418425006757,17.991403154089795,34.764453522126274,18.21127418851096,31.80586787106524,17.52312622815731,28.109006871032165,0.3082559828964076,0.2654163983650666,0.2302994850213028
Mike Yastrzemski,573262,36.71024280599427,22.914098306851944,19.296543552695063,23.46374167984642,21.72945759169037,13.828444853854863,39.35932035823602,16.851181518917773,29.284987432927437,0.2516314962749127,0.3856473022941636,0.2871116914385871
Miles Mastrobuoni,670156,16.35383826593116,12.005419977192714,25.32169623056097,13.82830301955502,21.547946740008143,20.86420574856544,26.15193376459036,9.183827360102828,28.760005311498293,0.3289602020735807,0.2421976631098489,0.2965013653281744
Mitch Garver,641598,36.25856374163023,20.62132333515092,29.18952758953895,29.281649105540225,19.20760521363921,23.529080946505704,38.49762519969773,22.99434616434809,34.781909620166125,0.1912773120578775,0.1950507862554256,0.2580587720617545
Mookie Betts,605141,17.893538741479194,4.746195591383022,18.902316550501368,12.459339224937564,8.491037732000645,21.527499705625456,36.0522800536996,6.734929714401873,30.8273761257218,0.264043235110343,0.4208457158190961,0.4014070405413482
Myles Straw,664702,30.67778229226791,26.82789899121518,23.87944607300973,18.329639832349784,19.401752940769867,15.6108120026039,34.40048607100237,17.760585187773295,32.88540105461776,0.3358577675252191,0.3750849793402606,0.2885425932354169
Nathan Lukes,664770,22.632176314244926,12.38128260635933,19.8320453391565,15.787247600293483,10.7269506639639,15.841703205247407,24.668798494705456,14.4150061232599,24.27480692180357,0.2729676052629518,0.2879129355761929,0.2611737342774894
Nathaniel Lowe,663993,43.762057793877766,20.289210108837626,24.880960552260184,23.60884643538844,13.956903294865745,20.546145271640157,36.9297438504354,20.74004791276376,34.16368404161671,0.2953800836711315,0.3713581188149193,0.2904597775614999
Nick Allen,669397,25.890651167188512,20.91030564487381,22.526085808850773,17.504161451960716,23.680037105622453,18.70398440709957,24.99745778802752,14.230136897707474,26.76851810623629,0.3174911787213513,0.2919809761103793,0.2600036706653715
Nick Castellanos,592206,26.49134663250909,12.911414721945532,18.6718021364074,17.63844551750362,15.162685889105369,17.524981618436218,36.8255103524172,10.255122786153354,21.86723834530113,0.1623821429662258,0.4689874944166937,0.3810151523215384
Nick Kurtz,701762,32.47110595408901,33.04067696244478,22.648170627377205,24.2078516772331,27.273820904267662,22.030277557537502,37.761297691502165,29.1783912794042,34.9049834538605,0.332764921396309,0.1713781686986792,0.2417124152798725
Nick Martini,605361,19.02445742004085,20.39979541652433,24.01353315002452,18.34144203421161,15.81262053537438,21.036004285183548,30.895719503360503,16.66727392030799,22.971230184052416,0.3322593022547958,0.2614855972526241,0.2373875309407334
Nick Maton,665155,27.318643922967265,23.48042659924806,21.72290748939604,22.66426825249302,27.160744857890883,19.174396613532515,34.386583636699946,25.749049423164443,29.33183821044628,0.2104822147221394,0.2611426085086877,0.198370515696193
Nico Hoerner,663538,7.429441565824148,8.35076306093031,18.282431637925544,6.023877784131143,13.26704594307514,12.356674869087165,15.851124648740162,5.498476494815602,23.89994178578526,0.3292409595373409,0.369932692147042,0.366423082919141
Nolan Arenado,571448,12.691050254743775,5.620581695176345,13.05155342986748,9.597483650371972,7.336041691834858,11.260974620467447,31.259527870966288,10.21776605129356,22.5577941431184,0.2906353842979496,0.3377003841181917,0.2304547893186591
Nolan Gorman,669357,25.387470474042967,26.21756650825253,21.880538984594395,18.19589809933289,22.11638754750435,19.49609847647932,34.74225951397073,24.252069503770045,32.58661764792715,0.3225150442912939,0.2108757679126819,0.1870042480713535
Nolan Jones,666134,32.52528114945947,29.164859894599896,11.35810770791732,21.451887365180287,21.252188164999765,7.209111973193695,39.00721174279613,23.989710963437997,26.233565147298044,0.245296005806214,0.2535171875798253,0.2527956953788506
Nolan Schanuel,694384,22.059367425081536,13.616874367490745,13.924441762358168,19.71349862577279,15.265000564489805,11.014058351305042,22.44492150958891,9.830888096658372,22.867503888325334,0.4109913927639054,0.4197275873529077,0.1636182511799665
Oneil Cruz,665833,50.297867353341005,24.041973968322147,19.2534220700562,34.892524225217635,23.782761843378854,19.18427103692735,51.053977533529576,24.755956920929343,21.567793372092712,0.2512251920351074,0.4051057755017688,0.2428870122714721
Oscar Gonzalez,660757,32.12948805214661,38.37540673551258,25.59872567249105,21.295355647624877,16.620854536276134,22.66437246306392,36.42830897633765,29.34155780667525,38.74949140416063,0.3885291783859136,0.0,0.2290438323887209
Oswald Peraza,672724,23.245020653533917,30.208128133432798,19.14832211287296,18.401288574663,20.660490937376256,16.594213585425035,38.63482423716292,51.639301259435264,29.67474524828381,0.3600336375907794,0.35909656848168,0.3302534424633406
Oswaldo Cabrera,665828,34.04016431579835,21.329121034298744,23.94514020686092,24.53688769760009,21.320526161788656,16.77894248111038,38.46284992660611,28.6509730276222,30.00954192696205,0.2341098991977693,0.2946749648481296,0.2286388665747638
Otto Lopez,672640,16.58510089796761,14.372419020312362,16.139519049334986,18.265878261890077,21.79405504237014,15.315735319316852,36.4780292408072,9.781552927089802,26.01832969672272,0.2506616314243485,0.3443580291787045,0.2317121964030014
Ozzie Albies,645277,27.238880697328312,19.72484608729657,3.5668602250746506,21.004405004562415,24.305961791105744,4.859413582807045,27.27183928318714,20.136038730123087,12.872568303830402,0.1724906148844131,0.2904364419881365,0.2925847255627661
Patrick Bailey,672275,30.2694180339135,27.794383823138315,47.093650446993,20.493368608233386,22.075251462101114,40.58182795716678,37.87110648138132,23.9675467015521,49.61181154437856,0.2876624249776288,0.2225608602055291,0.0779794185125466
Paul Dejong,657557,31.706777921159272,46.15552939928928,22.79395643609729,22.78856267433964,20.81838388862801,16.48742327488929,35.85969804343032,34.145540803639555,33.837180454007104,0.2724230289686911,0.3493482254646082,0.3525704585973798
Paul Goldschmidt,502671,28.24732209163675,10.138753646577944,15.600900128383412,21.371902952638067,12.838654425825984,13.709806861679557,26.922429142895343,15.638512448020316,24.50486676349385,0.3081986045822677,0.372443518780659,0.2606264642959132
Pavin Smith,656976,39.846300235730936,19.785427694184243,34.93309447748613,18.5506073801711,20.50075917616873,29.74317597181879,52.22097906959921,17.290676456611767,42.590162217134775,0.2195522558245142,0.5457104892340521,0.3987576869308314
Pedro Pages,686780,29.146724667501942,6.743192971957897,17.11039832290682,24.991218994911787,5.687425046517241,15.0741698611042,31.018846633943834,11.684110973720948,31.77607957595757,0.2483851863418192,0.3743551673942602,0.2548925517813039
Pete Alonso,624413,31.32873958973917,23.481643227535304,21.072053297609127,19.45174003167375,11.914217716446627,16.51811250298146,28.72225874479029,20.189117610314977,30.246883916668317,0.2957184670913944,0.4459505987912978,0.3115923195938462
Pete Crow-Armstrong,691718,25.999197048119346,38.84538512978076,7.95990124283378,27.184421455225653,23.815683110197064,6.953091724216036,35.002425361357574,32.216447873013074,15.201754400199247,0.4205865144351653,0.3595730231276298,0.4857320153120337
Rafael Devers,646240,19.3291712091894,24.01997765825436,24.586913896926845,11.811440840966696,20.5002956844249,19.536269466726345,28.193109488910203,36.13345106566678,35.97062682716554,0.4614201261170687,0.386006405290563,0.1431282073405963
Ramon Laureano,657656,36.60970077595693,18.14120497122353,20.781696972316013,28.475685889947982,15.650258043146607,15.913251375527937,39.14510394981858,20.10701585418555,30.918085761575902,0.2857962536727125,0.3995617907721223,0.3209287707709559
Ramon Urias,602104,28.555471073799023,12.097467889419326,20.91927703080277,18.64095592310427,11.28095598447078,16.438541352732656,36.119126466685714,20.164070755198765,27.837183765017464,0.2600316446561139,0.3384704321407401,0.2570774482903571
Randal Grichuk,545341,28.821613788551986,18.166858312260366,30.580111160313827,20.753059616834133,18.1354606619049,20.767084958592143,30.85282001465035,13.305802262012172,34.65342730648056,0.3011948357167123,0.3934814997953,0.3251699473089542
Randy Arozarena,668227,42.8271571078334,23.237472064495844,11.70317086337494,25.15786166539086,15.547325817727264,8.312162443032966,41.246845962468896,33.62387596582534,27.409940433696807,0.3407197745786747,0.4246346947481222,0.4042907196455917
Rhys Hoskins,656555,27.090197413587887,11.838241086360345,18.64706155905252,19.029527118961635,12.309073265341498,16.064991995692857,36.13982143022898,14.730756613149593,31.02298011269825,0.3911389587283109,0.4474130897825487,0.3409041656612255
Riley Greene,682985,37.75030094045911,22.798043146962577,15.461900334666192,23.71480612255035,18.31143173713584,11.79369663519578,38.80634480894078,17.047251643248593,28.36603080347151,0.2894602763672215,0.3829098331876732,0.2469762072038599
Ronny Simon,682927,23.276197104853274,13.952497773681714,22.02406014464465,17.446873920548025,6.567640008432314,20.542142445587565,29.02402564346373,19.92175068498604,25.506885214544663,0.3080036561249711,0.3916660000645801,0.3451832126679439
Rowdy Tellez,642133,33.94116984943742,21.241028033507654,22.97782503552207,22.297865127271017,26.433979321759963,18.875617715469573,40.478823853821865,18.969782484255862,32.94651103673298,0.4208103536132475,0.5152525564747145,0.2983391449393062
Ryan Jeffers,680777,13.500156226555683,24.05487089788957,25.39283020345583,11.153843977646591,22.08493056479137,21.385424757742967,30.620015227364856,13.232666735440745,36.79574231262312,0.5106930432137392,0.2531857574233976,0.2867516564961178
Ryan Mcmahon,641857,56.34664709286429,15.456501274555098,46.166215936501246,37.88854892846382,18.553602007260142,27.55135382168355,45.89200431194904,13.858260438915854,48.076273931661504,0.2054241833565917,0.3645500436484463,0.2862437376157086
Ryan Mountcastle,663624,12.545300715667937,16.21827207507181,23.434094373560374,9.53448987797072,16.051204094456168,18.41390922785593,29.371027486508368,16.921540257866226,20.43034813542233,0.3818972766847467,0.3015341310880242,0.2795577385355723
Ryan O'Hearn,656811,42.0711339216925,8.303803381509466,23.048255768070195,27.98131777437215,9.052024504486816,19.673793831708554,41.73674975267409,7.823032515076627,28.49850660185752,0.2030608758495785,0.5001704085604689,0.1360336296375724
Sal Frelick,686217,9.290426466452937,7.826550622761835,16.879539913952026,7.930439177184123,9.214855593750224,14.771555544358083,5.611009302976485,10.568074267046896,22.223747049217764,0.4937537924938559,0.2662594874693921,0.2269595526795648
Salvador Perez,521692,29.274319670592057,16.196206037864425,7.297680066870605,18.22457920086986,21.968071495787683,6.813275441014707,40.56547393303431,21.492772246227915,18.40040543146593,0.1596883975084673,0.2805092272220442,0.340723642338817
Santiago Espinal,669289,10.427763078998913,4.866333904092787,13.006266344144036,11.699284530516412,7.520807960506897,10.983246903039596,24.21635482889432,11.60292477988106,20.82640672799546,0.250354273644801,0.3326528790470281,0.2397303297101417
Sean Bouchard,656248,40.71144433043232,30.11747837582888,28.282006977167303,26.61501480000328,38.07382484256223,23.60289478626006,44.10176193357853,31.001326041568756,37.74637077107178,0.2939743280509429,0.2854545907850361,0.2761895623784944
Sean Murphy,669221,43.51548057096623,22.024954074208345,27.95826170638404,16.936499355894416,19.118701444543245,19.243900246266204,36.63670446642115,13.723789620237111,25.205039414029148,0.4181855884051036,0.3769405258454779,0.3187661025784185
Seiya Suzuki,673548,20.19249518886373,25.30208506187752,14.375375072408612,16.471709283486533,20.10194880667233,12.426313522586904,32.4550657426809,17.78575857727299,23.3029254468068,0.2873563407372611,0.3899092981523275,0.2472842474009285
Shea Langeliers,669127,6.80846603793881,17.76567069625709,17.83019324273104,6.876453262526935,23.66424939662173,14.067421046365704,22.55062202931011,14.591730900289676,25.383812377436318,0.3471168609192016,0.3718887995778875,0.3327759716162496
Shohei Ohtani,660271,28.468904330792427,19.352631782686828,36.53554771472059,20.98330685085101,21.75764607738372,34.755181445277366,40.24270616560607,17.001864732553386,45.089168789452486,0.5138188884337311,0.4688626379078316,0.3384134502106373
Spencer Steer,668715,22.3300225502192,23.981426640260505,16.594701718163915,16.915960403028002,21.244377823594892,15.072223666097198,36.742662916731,22.33600922051881,25.738319042219345,0.1251134658197337,0.2743477506442751,0.2795192038806847
Spencer Torkelson,679529,40.69532226085679,12.818305826609803,27.77108182481509,37.676554208095375,13.397964726613548,18.937432797340197,37.64558608676036,15.66627693398413,43.41103842302992,0.3687915967127521,0.3990457079583472,0.423040440734715
Starling Marte,516782,27.221853682065664,16.907899480777495,24.193619921469484,23.186865792479495,11.519308724518792,16.777083171894546,41.25658751813087,8.46249486250945,28.18663679414428,0.317676027073612,0.3151728128247504,0.3390022659707484
Steven Kwan,680757,9.945553702167,6.202638123832428,11.605086238352811,9.33666916489397,6.648074718847535,6.36344432083706,12.191857197606154,4.54093917318252,13.331102542492497,0.2436336793640979,0.4183794519075589,0.1954664532936066
Tj Friedl,670770,33.01391890584315,5.957707342652599,22.51026599142196,27.63079640809496,9.485285753421303,17.106799837114004,38.92427234726991,6.155314013349361,18.139998699792567,0.4044806586042836,0.3000514905401555,0.483373577447622
Taylor Walls,670764,22.809628248409524,18.309621611860976,27.05915119101392,19.83114210026573,18.44494959723217,23.24719933201868,31.132018194359556,17.557965430541184,26.85734353855665,0.2946749709266946,0.2410737697138253,0.2349093902805841
Taylor Ward,621493,28.84622123269948,21.74445359347158,15.307349221487128,25.6433154556098,25.99321933571689,14.865344875811417,28.713523830762654,13.366950573182931,24.63954857494789,0.2386379813043759,0.4005408462072466,0.291785167196175
Teoscar Hernandez,606192,27.97180823435641,8.757197174474982,16.561733559538094,28.558936783794294,9.33158124921691,14.045078505838806,46.14684917587324,15.791458833628282,27.075923942577827,0.4063987195697612,0.4408770777184306,0.3260090359547174
Tim Anderson,641313,29.493375475685824,24.98307060546064,24.78981163752657,18.89513033411237,18.69196455776474,17.388972135302573,35.69160893032722,27.376248484015992,30.28575078574893,0.3125757760088569,0.202689706043304,0.1635404045502958
Tim Tawa,694374,43.12976117422467,13.874599669698505,30.69151844068517,36.5038775173804,12.218480781636,22.600954513462533,39.07940864918056,28.17284589278989,34.6333900435811,0.1648698231381613,0.3598506753150738,0.2666523370056853
Tommy Edman,669242,31.91401350888398,19.139166999107736,9.920953608201796,23.64327763783178,21.17113557178276,9.923132317841608,33.22525134019877,20.597372539958297,15.991494738163304,0.2434629407162005,0.3399639487205065,0.3135399723163915
Tommy Pham,502054,38.460275024861744,23.849482701619856,26.213651124546352,18.21274489467717,22.37397782345263,23.688920094266752,40.01198952137244,21.395002130518684,34.25150943249824,0.2805524264264109,0.2592183422749745,0.231799373784542
Travis Jankowski,608671,25.246007078625688,17.71149078268661,28.002932363038493,19.632219213446184,15.871037332295028,19.46693189361243,28.877658192701443,9.348870929899244,35.5967824591959,0.3122703502979712,0.3490146745533771,0.3745018511596015
Travis D'Arnaud,518595,34.06548241018438,39.723415436852925,20.09681591011941,21.89203184625384,30.942151786749136,17.90282013191118,36.425785912352005,17.924388070803673,29.88335011773811,0.3147723060477316,0.2741568369063465,0.3120221286408006
Trea Turner,607208,27.19758708546219,17.057288650411476,0.0,17.33488499964569,20.297619308397703,0.0,35.320070872895926,19.522920097824997,17.531524032392348,0.2739166497038538,0.3737411759821605,0.2818633846830607
Trent Grisham,663757,48.81509210755922,14.293225436863509,14.45779214308143,26.53722073132396,15.01973248415765,14.822723542806315,31.60882352971809,14.959763269875308,22.744417186028365,0.1514460026207894,0.4001927946072764,0.5071508651809972
